6549,RT @mention We're at the Lustre Pearl getting ready for our presentation at the Team Android Awards #sxsw,0,['sxsw'],[],False,[]
6550,RT @mention We're co-hosting a cmty mngr meetup w/ @mention @mention @mention at Etsy Austin space on 6th. 6-8p. Google schwag. Come! #sxsw,1,['sxsw'],[],False,[]
6551,RT @mention We're excited to be at #sxsw and giddy to announce that Music WithMe for Android is now available in Android Market. {link},1,['sxsw'],[],False,[]
6552,RT @mention We're experimenting and tinkering again like in the nineties: &quot;Best viewed on iPad is the new best viewed on Internet Explorer 6&quot; #sxsw,0,['sxsw'],[],False,[]
6553,"RT @mention We're giving away a shiny iPad 2 at SXSW Quotables, simply sign up to be entered automatically! &gt;&gt; {link}  #ipad2 #sxsw",0,"['ipad2', 'sxsw']",[],False,[]
6554,RT @mention We're not launching any products @mention #SXSW. We're doing plenty else. Join us 4 #H4ckers &amp; 80s dancing 2day {link},0,"['sxsw', 'h4ckers']",[],False,[]
6555,RT @mention We're not launching any products at #SXSW but ....Join us for #H4ckers &amp; 80s dancing today {link},0,"['sxsw', 'h4ckers']",[],True,[]
6556,RT @mention We're not launching any products at #SXSW but doing plenty else. Join us for #H4ckers today {link},0,"['sxsw', 'h4ckers']",[],False,[]
6557,RT @mention We're not launching any products at #SXSW but we're doing plenty else. [...] {link},0,['sxsw'],[],True,[]
6558,RT @mention We're not launching any products at #SXSW but we're doing plenty else. [...]//Pensei que iriam lan̤ar o Google Circles,0,['sxsw'],[],True,[]
6559,RT @mention We're not launching any products at #SXSW but we're doing plenty else. {link} &lt;&lt; no circles or new apps ftrs?,0,['sxsw'],[],False,[]
6560,RT @mention We're not launching any products at #SXSW but we're doing plenty else. {link} #googlecircle,0,"['sxsw', 'google', 'circle']",[],False,[]
6561,RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us 4 #H4ckers &amp; 80s dancing {link},0,"['sxsw', 'h4ckers']",[],False,[]
6562,RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us for #H4ckers &amp; 80s dan... {link},0,"['sxsw', 'h4ckers']",[],True,[]
6563,RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us for #H4ckers &amp; 80s dancing {link},0,"['sxsw', 'h4ckers']",[],False,[]
6564,RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us for #H4ckers &amp; 80s dancing today {link},0,"['sxsw', 'h4ckers']",[],False,[]
6565,RT @mention We're not launching any products at #SXSW but we're doing plenty else... {link} cc. @mention,0,['sxsw'],[],True,[]
6566,RT @mention We're not launching any products at #SXSW we're doing plenty else. Join us for #H4ckers &amp; 80s dancing {link},0,"['sxsw', 'h4ckers']",[],False,[]
6567,"RT @mention We're officially at #SXSW! Come by the @mention Grill, mention us w/ #zazzlsxsw and you  ll get to make your own iPhone case!",0,"['sxsw', 'zazzlsxsw']",[],False,[]
6568,RT @mention We're wondering how many @mention will come back from #sxsw with iPad 2's. Maybe everyone?,1,['sxsw'],[],False,[]
6569,TR @mention We're wondering how many @mention will come back from #sxsw with iPad 2's. Maybe everyone? {link},0,['sxsw'],[],False,"['tr', 'wondering', 'many', 'come', 'back', 'ipad', 'maybe', 'everyone', 'link']"
6570,RT @mention We've got some exciting things that we'll be showing off at #SXSW this year: including drag and drop store management on your iPhone,1,['sxsw'],[],False,[]
6571,"RT @mention Weather changed today at #sxsw, get exclusive weather updates from KXAN Austin's Jim Spencer on @mention {link}",0,['sxsw'],[],False,[]
6572,"RT @mention Web Developers: If you haven  t tried New Relic, sign up during #SXSW and enter to win an iPad 2! Come by booth 13 {link}",1,['sxsw'],[],False,[]
6573,"RT @mention Well hello, #SXSW! Here's a free @mention sampler, to celebrate the festival this year, including Barton Hollow: {link}",0,['sxsw'],[],False,[]
6574,"RT @mention Well hello, #SXSW! Here's a free iTunes sampler, to celebrate the festival this year: {link}",0,['sxsw'],[],False,[]
6575,RT @mention Well. Forget the #NFL #lockout right now. Gonna focus on getting my shinmy new iPad here in 40min #SXSW. Apple makes me happy. NFL does not,1,"['nfl', 'lockout', 'sxsw']",[],False,[]
6576,RT @mention Well.. I'm first in line. 10.5 hours to go.  #iPad #Apple #SXSW #sleepy,1,"['ipad', 'apple', 'sxsw', 'sleepy']",[],True,[]
6577,"RT @mention What Digital Tribes can Learn from Native Americans #DgtlTribe #SXSW Oh, and you can Win an iPad too... 11am at the Hyatt.",0,"['dgtltribe', 'sxsw']",[],True,[]
6578,RT @mention What does an Apple security guy after he locks up the store..... #sxsw - {link},0,['sxsw'],[],True,[]
6579,RT @mention What  s new with Blogger {link} #blogging #blogger #google #sxsw,0,"['blogging', 'blogger', 'google', 'sxsw']",[],False,[]
6580,"RT @mention When bored during a keynote #sxsw, use your iPad to draw a picture - even if you are not a good artist!  {link} #sxswi",1,"['sxsw', 'sxswi']",[],False,[]
6581,"RT @mention When brand focuses on purpose, not object, they survive &amp; succeed. Google: not search, useful info. Nike: not sneakers, performance. #sxsw",1,['sxsw'],[],False,[]
6582,RT @mention When Google were talking about &quot;topicality and reputation&quot; in search ranking I'm sure I saw Bing writing down notes... #qagb #sxsw,1,"['qagb', 'sxsw']",[],True,[]
6583,RT @mention When is someone going to ask why Bing is copying Google's search results? #qagb #SXSW #SEO,0,"['qagb', 'sxsw', 'seo']",[],False,[]
6584,RT @mention When will Google Circles launch? {link} &quot;May have good timing given Twitter? #sxsw,0,['sxsw'],[],False,[]
6585,RT @mention Which smartphone rules #sxsw?  Definitely the iPhone 4.  96% of Apple smartphone I've eyeballed are the iP4,1,['sxsw'],[],False,[]
6586,RT @mention Who is flying to #SXSW and wants some @mention free miles! DM me..i'll shoot you a code. (currently iPhone only),0,['sxsw'],[],True,[]
6587,"RT @mention Who said IPAD photos? Apple Store, #SXSW @mention @mention @mention @lepanele
{link}",0,['sxsw'],[],False,[]
6588,RT @mention Who uses Google TV in this room? Nobody raises a hand in a packed room at the #socialviewing session at #sxsw,-1,"['social', 'viewing', 'sxsw']",[],False,[]
6589,RT @mention Whoa. Hang on. I just saw someone without an iPhone!! #SXSW,1,['sxsw'],[],True,[]
6590,RT @mention Whrrl girls handing out chances to win 2 Audi cars! Come find us! #SXSW (@mention Apple Store SXSW) {link},0,['sxsw'],[],False,[]
6591,RT @mention Why Barry Diller thinks iPad only content is nuts @mention #SXSW @mention {link} @mentionW,0,['sxsw'],[],False,[]
6592,RT @mention Will Google Announce Its Own Facebook Clone? - Will #SXSW include an announcement of a product now code... {link},0,['sxsw'],[],True,[]
6593,RT @mention Will Google Circles take on Facebook?  {link} #circles #sxsw,0,"['circles', 'sxsw']",[],False,[]
6594,RT @mention Will Google Circles take on Facebook. {link} #circles #sxsw,0,"['circles', 'sxsw']",[],False,[]
6595,RT @mention Will Google launch a new social network called 'Circles' at South by Southwest today?  {link}  #SXSW #Circles #Google,0,"['sxsw', 'circles', 'google']",[],False,[]
6596,RT @mention Will Google preview a major new social service called Google Circles today at #SXSW {link},0,['sxsw'],[],False,[]
6597,RT @mention Will Google preview a major new social service called Google Circles today at #SXSW {link} cc. @mention,0,['sxsw'],[],False,[]
6598,RT @mention Will Google reveal a new social network called Circles? #Google #Facebook #Twitter #SXSW {link} via @mention,0,"['google', 'facebook', 'twitter', 'sxsw']",[],False,[]
6599,"RT @mention Will overload of info delivered by Google kill discovery? Google says ppl won't lose curiosity, but I wonder...We need serendipity. #SXSW",-1,['sxsw'],[],True,[]
6600,RT @mention Will we see Google's new Social Network &quot;Circles&quot; today? {link} #SxSW #SxSWi,0,"['sxsw', 'sxswi']",[],False,[]
6601,"RT @mention William Patry, google, says most authors dont care about copyright, they care about income. #sxsw but what models?",0,['sxsw'],[],False,[]
6602,RT @mention Win a #sony Xperia Play #android phone at #SXSW (tuesday 3/15) details here: {link},1,"['sony', 'android', 'sxsw']",[],False,[]
6603,RT @mention Win an #iPad 2! Come meet Aquent Talent Agents and drop your name in at #SXSW Booth 1413 {link},1,"['ipad', 'sxsw']",[],False,[]
6604,RT @mention Win an iPad 2 ~ BizGym Video ClipCon! See intro reel at {link} #sxsw #suasxsw #sxswaccel #ceokidschat #entrepreneur #smallbiz,0,"['sxsw', 'suasxsw', 'sxswacc', 'el', 'ceokidschat', 'entrepreneur', 'small', 'biz']",[],False,[]
6605,RT @mention Win an iPad 2 at SXSW via @mention ! #sxsw {link},0,['sxsw'],[],False,[]
6606,RT @mention Win an iPad2 by signing up here: {link} #sxsw #wantlet,0,"['sxsw', 'want', 'let']",[],False,[]
6607,RT @mention Win free ipad 2 from webdoc.com #sxsw RT,0,['sxsw'],[],False,[]
6608,RT @mention Win free iPad 2 from webdoc.com #sxsw RT,0,['sxsw'],[],False,[]
6609,"RT @mention Win iPad here: RT @mention What #DgtlTribe can Learn from Native Amer TX Ballroom 5-7, 11:00am {link} #sxsw",0,"['dgtltribe', 'sxsw']",[],False,[]
6610,RT @mention Win this awesome iPad from QuiBids and custom @mention case if we catch you at #SXSW wearing an openbeta VIP badge!,1,['sxsw'],[],False,[]
6611,RT @mention Wish you went to #sxsw? We got you covered! Day 1 Recap {link} from Coyne's @mention and @mention,0,['sxsw'],[],False,[]
6612,"RT @mention With 150 million mobile users on Google maps, 40% of all Google Maps usage is from mobile devices. #maps #sxsw",1,"['maps', 'sxsw']",[],False,[]
6613,"RT @mention With XWave headsets, we can actually control iPhone apps with our brain!? #SxSWNUI #gsdm #sxsw",0,"['sxswnui', 'gsdm', 'sxsw']",[],True,[]
6614,"RT @mention Within hours of buying an iPad, Glenda Watson Hyatt (with cerebral palsy) was able to communicate with strangers in public. #sxsw #poursite",1,"['sxsw', 'p', 'site']",[],False,[]
6615,RT @mention Woah.  Dude at #sxsw gets branded tattoo in exchange for iPad.  No really. {link} @mention What do YOU think?,0,['sxsw'],[],False,[]
6616,RT @mention woah. expect Google Circles today at #sxsw during Google's League of Extraordinary Hackers events today. big!,1,['sxsw'],[],False,[]
6617,RT @mention Woke up sandwiched between my iPhone and iPad. I forgot how much #SXSW was like geek spring break,1,['sxsw'],[],False,[]
6618,"RT @mention Woman in lobby: &quot;there's a website called, like, stupid iPhone speller, and it's ppl taking pics of funny autocorrected words.&quot; #sxsw",-1,['sxsw'],[],False,[]
6619,RT @mention Won 2nd place in Fandango karaoke. 1st prize was 1 yr Fandango tkts - useless in Canada. 2nd prize *is* more useful: an iPad! #sxsw,1,['sxsw'],[],False,[]
6620,RT @mention Wonder how many iPads they'll sell there tomorrow? RT @mention Apple Opening a Pop Up Store at #SXSW {link},0,['sxsw'],[],False,[]
6621,RT @mention Wonder how many iPads they'll sell there? RT @mention Opening a Pop Up Store at #SXSW {link},0,['sxsw'],[],False,[]
6622,RT @mention Wonder when Google's #impactdashboard (being demoed now) will become part of Google Analytics #bavcid #SXSW,1,"['impact', 'dashboard', 'bavcid', 'sxsw']",[],False,[]
6623,RT @mention Wondering about street closures during SXSW? We made a Google Map to show you: {link} #sxsw #austin,0,"['sxsw', 'austin']",[],False,[]
6624,RT @mention Woo hoo! @mention is finally back on the iPhone. {link} #sxsw #il,1,"['sxsw', 'il']",[],False,[]
6625,RT @mention Woohoo! RT @mention The Go Game launches do-it-yourself iPhone scavenger hunts {link} (via @mention see you at #SXSW,0,['sxsw'],[],False,[]
6626,"RT @mention Wooooo! Did I mention that we just released Discovr for IPHONE :)  It's out now, just in time for #sxsw. New features! {link}",1,['sxsw'],[':)'],False,[]
6627,RT @mention Woot!! Just won the #google #lego hackathon competition. #SXSW #startupbus #cle,1,"['google', 'lego', 'sxsw', 'startup', 'bus', 'cle']",[],True,[]
6628,RT @mention Word to your motherboard. RT @mention You'll want these iPhone apps if you're heading to #SXSW today. 10 hot ones. {link},1,['sxsw'],[],False,[]
6629,"RT @mention Wow, @mention developed it's iPad app for just $15k #newsapps #sxsw",1,"['news', 'app', 'sxsw']",[],False,[]
6630,"RT @mention Wow, this thing is insanely thin &amp; light. Hold out for the iPad 2. Seriously. #sxsw #mosaicxm  {link}",1,"['sxsw', 'mosaicxm']",[],False,[]
6631,RT @mention Wow. Leo just told a random person on the street he would send her an iPad 2. #TWiT #SXSW,0,"['twit', 'sxsw']",[],False,[]
6632,RT @mention Wow. Shakespeare's Pub on 6th St. Here's to the delete button on the iPhone video camera. #SXSW,1,['sxsw'],[],False,[]
6633,RT @mention Written in #GWT: the new Blogger interface being shown this week at #SXSW {link},0,"['gwt', 'sxsw']",[],False,[]
6634,RT @mention YayRT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},0,"['ubersocial', 'iphone', 'sxsw', 'mashable']",[],False,[]
6635,RT @mention Yeah! Love the Google! Cheese w/ @mention @mention Maggie Mae's [pic] {link} #SXSW,1,['sxsw'],[],False,[]
6636,"RT @mention yes, i hate the fanboys. still valid tho- to those that waited for the iPad2 instead of enjoying #sxsw: {link}",-1,['sxsw'],[],False,[]
6637,"RT @mention Yes, the rumors are true. Come play with @mention on iPad at our booth at #SXSW, exhibit hall 3. #iPad #iPad2  #sxswi",0,"['sxsw', 'ipad', 'ipad2', 'sxsw']",[],False,[]
6638,"RT @mention Yes, the rumors are true. Come play with @mention on iPad at our booth at #SXSW, exhibit hall 3. #iPad #iPad2 (Under the giant &quot;O&quot;)",1,"['sxsw', 'ipad', 'ipad2']","[';O', ';)']",False,[]
6639,"RT @mention Yes, there's a line in front of the all-but-confirmed pop-up Apple Store at #SXSW. {link}",0,['sxsw'],[],False,[]
6640,RT @mention Yes! Gowalla wins best Andoid app at the Team Android Choice Awards. Thanks all! #sxsw,1,['sxsw'],[],False,[]
6641,RT @mention YES! updated #iPhone app has song info @mention 24/7 stream  others also live video streaming for #SXSW {link},1,"['iphone', 'sxsw']",[],False,[]
6642,RT @mention YES! updated iPhone app has song info  @mention 24/7 stream  others also live video streaming for #SXSW {link},1,['sxsw'],[],False,[]
6643,RT @mention YES! updated iPhone app has song info @mention 24/7 stream  others also live video streaming for #SXSW {link},1,['sxsw'],[],False,[]
6644,RT @mention Yesterday was fantastic @mention #SXSW &amp;Apple iPad 2 launch. But let's all take a moment 2honor those who have suffered in Japan.,1,['sxsw'],[],False,[]
6645,RT @mention Yikes. Google is launching 'Circles' today at #sxsw? {link},0,['sxsw'],[],False,[]
6646,RT @mention You can download a free @mention sampler of some of the bands playing at #SXSW here: {link},0,['sxsw'],[],False,[]
6647,"RT @mention you know you are on the plane to #SXSW when u become Facebook friends with your seatmate. He added me on his iPad, I added him on my laptop",0,['sxsw'],[],False,[]
6648,Don't be on your iPhone up to going to sleep. Prepare for sleep for 30-45 minutes before #SXSW ^PR,0,['sxsw'],[],False,"['dont', 'iphone', 'going', 'sleep', 'prepare', 'sleep', 'minute', 'pr']"
6649,Get them on your pop-up Apple Store iPad 2! RT @mention RT @mention    A complete #SXSW 2011 foursquare badge list {link},0,['sxsw'],[],False,"['get', 'popup', 'apple', 'store', 'ipad']"
6650,RT @mention Zazzle is gearing up to hit #SXSW! Look out for our tweets on where you can come by to create your own iPhone case! #zazzlesxsw,0,"['sxsw', 'zazzlesxsw']",[],False,[]
6651,"RT @mention Zazzle is officially at #SXSW! Come by the @mention Grille, mention #zazzlsxsw and you  ll get to make your own iPhone case!",1,"['sxsw', 'zazzlsxsw']",[],False,[]
